CustomerID,TotalQuantity,TotalSpend,NumVisit,TicketSize,LastVisit,FirstVisit,AgeofUsage_day,AgeofUsage_month,ActiveMonth,ActiveDate,PercActiveMonth,PercActiveDay,ActiveDateperMonth,NumProduct,NumFresh,NumGrocery,NumMixed,NumNonFood,NumXX,PercFresh,PercGrocery,PercMixed,PercNonFood,PercXX,TotalSpend_Median,TotalSpend_Per75,TotalSpend_Per25,NumWeekday,NumWeekend,NumMorning,NumAfternoon,NumEvening,PercWeekday,PercWeekend,PercMorning,PercAfternoon,PercEvening
CUST0000165005,195,273.19,21,13.01,2008-05-04,2006-08-06,638,22,14,21,63.64,3.29,29.0,87,10,2,7,0,0,47.619,9.5238,33.3333,0.0,0.0,6.65,18.88,2.53,14,7,3,7,11,66.67,33.33,14.29,33.33,52.38
CUST0000476514,215,254.62,32,7.96,2008-06-16,2006-04-13,796,27,17,32,62.96,4.02,29.481481481481481,107,7,13,9,0,0,21.875,40.625,28.125,0.0,0.0,5.37,12.83,2.35,24,8,0,19,11,75.0,25.0,0.0,59.38,34.38
CUST0000670922,428,499.75,106,4.71,2008-07-03,2006-04-16,810,28,27,101,96.43,12.47,28.928571428571427,183,38,15,24,0,2,35.8491,14.1509,22.6415,0.0,1.8868,1.79,3.38,0.97,83,23,11,46,44,78.3,21.7,10.38,43.4,41.51
CUST0000127841,1061,1598.19,133,12.02,2008-07-03,2006-04-22,804,28,28,128,100.0,15.92,28.714285714285715,198,84,16,31,0,0,63.1579,12.0301,23.3083,0.0,0.0,4.96,9.71,2.83,98,35,106,19,6,73.68,26.32,79.7,14.29,4.51
CUST0000602746,625,732.88,45,16.29,2008-05-31,2006-05-09,754,25,19,44,76.0,5.84,30.16,204,11,14,20,0,0,24.4444,31.1111,44.4444,0.0,0.0,15.51,22.84,9.07,33,12,1,16,22,73.33,26.67,2.22,35.56,48.89
CUST0000419779,2125,3374.27,141,23.93,2008-07-05,2006-04-11,817,28,16,119,57.14,14.57,29.178571428571427,298,45,15,54,0,0,31.9149,10.6383,38.2979,0.0,0.0,7.87,45.43,2.78,107,34,37,48,43,75.89,24.11,26.24,34.04,30.5
CUST0000661427,1635,2278.79,190,11.99,2008-06-28,2006-04-11,810,27,27,177,100.0,21.85,30.0,319,91,43,50,0,1,47.8947,22.6316,26.3158,0.0,0.5263,7.84,14.62,3.72,139,51,44,67,69,73.16,26.84,23.16,35.26,36.32
CUST0000550874,1104,1281.19,49,26.15,2008-07-03,2006-04-13,813,28,20,47,71.43,5.78,29.035714285714285,144,7,5,37,0,0,14.2857,10.2041,75.5102,0.0,0.0,24.61,32.52,20.12,37,12,21,28,0,75.51,24.49,42.86,57.14,0.0
CUST0000297112,742,1059.8,62,17.09,2008-06-13,2006-04-16,790,27,18,58,66.67,7.34,29.25925925925926,276,37,15,9,0,0,59.6774,24.1935,14.5161,0.0,0.0,8.85,17.33,2.14,43,19,3,26,27,69.35,30.65,4.84,41.94,43.55
CUST0000268143,1665,1881.87,149,12.63,2008-07-04,2006-04-24,803,28,28,141,100.0,17.56,28.678571428571427,375,122,18,4,0,0,81.8792,12.0805,2.6846,0.0,0.0,11.95,16.36,6.38,110,39,80,62,2,73.83,26.17,53.69,41.61,1.34
CUST0000397211,1148,1469.19,90,16.32,2008-06-30,2006-04-13,810,27,26,83,96.3,10.25,30.0,272,56,8,21,0,2,62.2222,8.8889,23.3333,0.0,2.2222,8.07,25.99,3.69,69,21,12,56,13,76.67,23.33,13.33,62.22,14.44
CUST0000626795,251,344.24,30,11.47,2008-06-22,2006-06-27,727,25,17,29,68.0,3.99,29.08,105,12,9,8,0,1,40.0,30.0,26.6667,0.0,3.3333,4.5,11.01,2.01,24,6,9,18,1,80.0,20.0,30.0,60.0,3.33
CUST0000989319,2145,3013.63,150,20.09,2008-06-27,2006-04-12,808,27,26,141,96.3,17.45,29.925925925925927,376,88,11,48,0,1,58.6667,7.3333,32.0,0.0,0.6667,14.54,30.07,6.99,107,43,30,102,11,71.33,28.67,20.0,68.0,7.33
CUST0000498546,738,1012.15,42,24.1,2008-05-13,2006-04-28,747,26,18,42,69.23,5.62,28.73076923076923,195,26,0,16,0,0,61.9048,0.0,38.0952,0.0,0.0,21.72,33.25,14.77,34,8,17,24,1,80.95,19.05,40.48,57.14,2.38
CUST0000461850,3197,4523.18,248,18.24,2008-07-03,2006-04-10,816,28,28,220,100.0,26.96,29.142857142857142,551,148,27,62,0,0,59.6774,10.8871,25.0,0.0,0.0,7.66,30.04,3.23,184,64,44,155,34,74.19,25.81,17.74,62.5,13.71
CUST0000236914,1367,1867.2,111,16.82,2008-06-21,2006-04-15,799,27,27,105,100.0,13.14,29.592592592592592,321,68,14,25,0,1,61.2613,12.6126,22.5225,0.0,0.9009,15.5,22.46,7.3,81,30,38,70,3,72.97,27.03,34.23,63.06,2.7
CUST0000137987,107,83.27,27,3.08,2008-06-28,2007-09-20,283,10,9,26,90.0,9.19,28.3,26,13,9,1,0,0,48.1481,33.3333,3.7037,0.0,0.0,2.49,4.87,1.56,22,5,0,9,16,81.48,18.52,0.0,33.33,59.26
CUST0000938246,1958,2511.47,109,23.04,2008-07-02,2006-04-15,810,28,28,104,100.0,12.84,28.928571428571427,356,55,13,38,0,0,50.4587,11.9266,34.8624,0.0,0.0,21.39,29.85,14.12,77,32,3,22,68,70.64,29.36,2.75,20.18,62.39
CUST0000161411,1463,2344.96,117,20.04,2008-06-29,2006-04-12,810,27,27,113,100.0,13.95,30.0,361,68,18,25,0,0,58.1197,15.3846,21.3675,0.0,0.0,20.07,32.19,3.83,80,37,21,82,5,68.38,31.62,17.95,70.09,4.27
CUST0000788454,898,1341.37,61,21.99,2008-07-03,2006-04-16,810,28,27,59,96.43,7.28,28.928571428571427,351,23,8,29,0,1,37.7049,13.1148,47.541,0.0,1.6393,18.59,29.07,11.8,35,26,4,27,27,57.38,42.62,6.56,44.26,44.26
CUST0000140448,223,249.0,38,6.55,2008-07-05,2006-06-17,750,26,19,38,73.08,5.07,28.846153846153847,134,18,5,12,0,0,47.3684,13.1579,31.5789,0.0,0.0,5.17,8.73,3.31,28,10,7,16,15,73.68,26.32,18.42,42.11,39.47
CUST0000999593,395,453.58,30,15.12,2008-04-02,2006-05-06,698,24,19,30,79.17,4.3,29.083333333333332,206,14,5,10,0,0,46.6667,16.6667,33.3333,0.0,0.0,14.78,23.45,8.37,21,9,6,22,1,70.0,30.0,20.0,73.33,3.33
CUST0000361701,1319,1761.22,158,11.15,2008-07-06,2006-04-19,810,28,28,148,100.0,18.27,28.928571428571427,317,53,49,51,0,0,33.5443,31.0127,32.2785,0.0,0.0,6.28,17.62,2.83,109,49,6,72,61,68.99,31.01,3.8,45.57,38.61
CUST0000509226,3346,4005.53,98,40.87,2008-07-06,2006-04-30,799,28,26,94,92.86,11.76,28.535714285714285,607,63,5,22,0,0,64.2857,5.102,22.449,0.0,0.0,40.61,61.14,8.28,67,31,20,58,17,68.37,31.63,20.41,59.18,17.35
CUST0000909859,303,483.76,23,21.03,2008-07-06,2006-08-25,682,24,13,23,54.17,3.37,28.416666666666668,85,11,4,8,0,0,47.8261,17.3913,34.7826,0.0,0.0,21.0,34.83,8.48,19,4,4,1,15,82.61,17.39,17.39,4.35,65.22
CUST0000800372,197,258.28,25,10.33,2008-06-03,2006-07-04,701,24,12,24,50.0,3.42,29.208333333333332,113,11,2,7,0,0,44.0,8.0,28.0,0.0,0.0,7.79,12.77,4.72,23,2,3,9,10,92.0,8.0,12.0,36.0,40.0
CUST0000356221,565,646.21,180,3.59,2008-06-29,2006-05-04,788,26,26,165,100.0,20.94,30.307692307692307,161,134,17,10,0,6,74.4444,9.4444,5.5556,0.0,3.3333,1.83,4.97,0.77,131,49,12,91,72,72.78,27.22,6.67,50.56,40.0
CUST0000852304,3927,4181.94,143,29.24,2008-07-01,2006-04-15,809,28,28,134,100.0,16.56,28.892857142857142,385,47,7,75,0,3,32.8671,4.8951,52.4476,0.0,2.0979,32.19,40.61,22.59,114,29,26,116,1,79.72,20.28,18.18,81.12,0.7
CUST0000135397,2564,3624.99,125,29.0,2008-07-05,2006-04-10,818,28,28,115,100.0,14.06,29.214285714285715,576,67,11,44,0,1,53.6,8.8,35.2,0.0,0.8,24.85,38.31,6.04,92,33,20,70,23,73.6,26.4,16.0,56.0,18.4
CUST0000325071,706,835.03,46,18.15,2008-06-13,2007-07-18,332,12,12,43,100.0,12.95,27.666666666666668,231,12,13,16,0,1,26.087,28.2609,34.7826,0.0,2.1739,12.15,34.32,2.82,28,18,6,33,3,60.87,39.13,13.04,71.74,6.52
CUST0000017325,1834,2926.14,174,16.82,2008-07-06,2006-04-24,805,28,26,158,92.86,19.63,28.75,495,98,18,52,0,1,56.3218,10.3448,29.8851,0.0,0.5747,13.17,23.64,5.37,123,51,19,98,36,70.69,29.31,10.92,56.32,20.69
CUST0000916315,1818,1976.86,120,16.47,2008-07-01,2006-04-10,814,28,28,115,100.0,14.13,29.071428571428573,395,38,24,45,0,1,31.6667,20.0,37.5,0.0,0.8333,8.5,29.47,3.03,91,29,17,59,39,75.83,24.17,14.17,49.17,32.5
CUST0000101102,1710,2324.38,77,30.19,2008-07-02,2006-04-11,814,28,27,75,96.43,9.21,29.071428571428573,334,29,11,27,0,10,37.6623,14.2857,35.0649,0.0,12.987,32.97,45.34,14.0,60,17,22,46,2,77.92,22.08,28.57,59.74,2.6
CUST0000845975,488,633.48,40,15.84,2008-06-29,2006-06-10,751,25,20,40,80.0,5.33,30.04,203,10,10,17,0,0,25.0,25.0,42.5,0.0,0.0,11.79,25.49,3.63,28,12,5,19,14,70.0,30.0,12.5,47.5,35.0
CUST0000472158,3060,3600.86,392,9.19,2008-07-05,2006-04-10,818,28,28,316,100.0,38.63,29.214285714285715,618,181,92,98,0,3,46.1735,23.4694,25.0,0.0,0.7653,4.75,10.2,2.06,274,118,94,190,83,69.9,30.1,23.98,48.47,21.17
CUST0000943845,334,436.03,74,5.89,2008-06-25,2006-05-09,779,26,24,73,92.31,9.37,29.96153846153846,146,34,15,15,0,0,45.9459,20.2703,20.2703,0.0,0.0,3.38,7.52,1.75,55,19,10,36,20,74.32,25.68,13.51,48.65,27.03
CUST0000287800,119,105.58,37,2.85,2008-06-13,2006-04-16,790,27,19,37,70.37,4.68,29.25925925925926,39,10,17,9,0,0,27.027,45.9459,24.3243,0.0,0.0,2.18,4.08,1.21,25,12,2,25,8,67.57,32.43,5.41,67.57,21.62
CUST0000241132,3939,4490.38,177,25.37,2008-07-06,2006-04-18,811,28,28,164,100.0,20.22,28.964285714285715,579,57,23,80,0,5,32.2034,12.9944,45.1977,0.0,2.8249,27.81,38.52,6.9,112,65,113,42,18,63.28,36.72,63.84,23.73,10.17
CUST0000895258,179,236.52,26,9.1,2008-06-29,2006-04-19,803,27,16,26,59.26,3.24,29.74074074074074,73,13,6,6,0,0,50.0,23.0769,23.0769,0.0,0.0,5.63,12.33,2.18,17,9,1,11,10,65.38,34.62,3.85,42.31,38.46
CUST0000159136,1919,2289.56,137,16.71,2008-07-03,2006-04-30,796,28,28,127,100.0,15.95,28.428571428571427,545,55,24,56,0,0,40.146,17.5182,40.8759,0.0,0.0,12.76,23.63,5.56,93,44,16,85,27,67.88,32.12,11.68,62.04,19.71
CUST0000278486,404,356.82,113,3.16,2008-07-06,2006-11-27,588,21,21,104,100.0,17.69,28.0,173,43,44,15,0,1,38.0531,38.9381,13.2743,0.0,0.885,2.18,3.72,0.9,76,37,14,70,20,67.26,32.74,12.39,61.95,17.7
CUST0000488888,322,597.56,29,20.61,2008-06-26,2006-04-22,797,27,18,29,66.67,3.64,29.518518518518519,186,8,5,16,0,0,27.5862,17.2414,55.1724,0.0,0.0,12.93,24.7,11.1,22,7,3,20,2,75.86,24.14,10.34,68.97,6.9
CUST0000975635,1217,1703.44,49,34.76,2008-07-04,2006-05-15,782,27,14,48,51.85,6.14,28.962962962962962,263,18,7,22,0,1,36.7347,14.2857,44.898,0.0,2.0408,40.0,48.23,15.04,34,15,10,32,3,69.39,30.61,20.41,65.31,6.12
CUST0000916905,824,1377.11,64,21.52,2008-07-05,2006-06-12,755,26,26,63,100.0,8.34,29.03846153846154,319,29,5,30,0,0,45.3125,7.8125,46.875,0.0,0.0,21.03,30.46,9.25,47,17,2,21,33,73.44,26.56,3.13,32.81,51.56
CUST0000774171,1675,2048.27,278,7.37,2008-07-03,2006-04-10,816,28,28,243,100.0,29.78,29.142857142857142,378,110,108,48,0,0,39.5683,38.8489,17.2662,0.0,0.0,4.85,11.17,2.58,194,84,118,150,2,69.78,30.22,42.45,53.96,0.72
CUST0000590074,184,212.72,37,5.75,2008-06-05,2007-05-05,398,14,13,37,92.86,9.3,28.428571428571427,35,32,3,2,0,0,86.4865,8.1081,5.4054,0.0,0.0,4.92,7.5,3.87,23,14,11,21,3,62.16,37.84,29.73,56.76,8.11
CUST0000987141,436,387.36,50,7.75,2008-06-16,2006-07-22,696,24,21,47,87.5,6.75,29.0,126,14,7,28,0,0,28.0,14.0,56.0,0.0,0.0,6.67,10.61,4.09,39,11,16,33,0,78.0,22.0,32.0,66.0,0.0
CUST0000434013,598,620.88,130,4.78,2008-06-22,2006-04-14,801,27,27,126,100.0,15.73,29.666666666666668,191,86,10,34,0,0,66.1538,7.6923,26.1538,0.0,0.0,4.33,6.26,2.86,82,48,54,73,1,63.08,36.92,41.54,56.15,0.77
CUST0000200767,1009,1310.61,244,5.37,2008-07-03,2006-07-11,724,25,25,214,100.0,29.56,28.96,413,157,35,41,0,0,64.3443,14.3443,16.8033,0.0,0.0,4.22,7.04,2.05,180,64,26,118,78,73.77,26.23,10.66,48.36,31.97
CUST0000605493,3059,3604.36,122,29.54,2008-06-21,2006-04-15,799,27,27,116,100.0,14.52,29.592592592592592,476,66,5,43,0,4,54.0984,4.0984,35.2459,0.0,3.2787,28.86,38.05,20.29,89,33,47,74,0,72.95,27.05,38.52,60.66,0.0
CUST0000430660,2191,2536.35,69,36.76,2008-05-22,2006-04-16,768,26,25,69,96.15,8.98,29.53846153846154,449,41,5,22,0,1,59.4203,7.2464,31.8841,0.0,1.4493,33.9,51.4,21.04,55,14,7,38,21,79.71,20.29,10.14,55.07,30.43
CUST0000830687,234,352.47,25,14.1,2008-06-19,2006-04-15,797,27,14,25,51.85,3.14,29.518518518518519,118,16,2,6,0,0,64.0,8.0,24.0,0.0,0.0,4.57,12.19,3.12,17,8,3,9,12,68.0,32.0,12.0,36.0,48.0
CUST0000537317,1280,1805.39,153,11.8,2008-07-05,2006-04-11,817,28,28,143,100.0,17.5,29.178571428571427,378,110,7,30,0,0,71.8954,4.5752,19.6078,0.0,0.0,4.18,18.24,1.37,126,27,18,102,19,82.35,17.65,11.76,66.67,12.42
CUST0000404157,909,1106.34,84,13.17,2008-07-06,2006-04-11,818,28,28,79,100.0,9.66,29.214285714285715,264,56,5,20,0,0,66.6667,5.9524,23.8095,0.0,0.0,9.05,16.75,4.58,56,28,1,29,38,66.67,33.33,1.19,34.52,45.24
CUST0000036136,1675,1869.02,202,9.25,2008-06-30,2006-04-12,811,27,27,182,100.0,22.44,30.037037037037038,288,137,7,55,0,0,67.8218,3.4653,27.2277,0.0,0.0,8.12,12.13,4.03,140,62,91,110,0,69.31,30.69,45.05,54.46,0.0
CUST0000329537,2624,3192.82,123,25.96,2008-06-26,2006-04-11,808,27,27,119,100.0,14.73,29.925925925925927,503,69,9,39,0,4,56.0976,7.3171,31.7073,0.0,3.252,26.2,38.17,11.77,81,42,63,54,5,65.85,34.15,51.22,43.9,4.07
CUST0000379060,1412,2521.63,69,36.55,2008-07-05,2006-05-19,779,27,27,68,100.0,8.73,28.851851851851851,366,28,4,34,0,0,40.5797,5.7971,49.2754,0.0,0.0,36.21,50.17,20.68,44,25,25,34,9,63.77,36.23,36.23,49.28,13.04
CUST0000467012,253,350.63,44,7.97,2008-07-02,2006-04-21,804,28,22,41,78.57,5.1,28.714285714285715,139,22,8,10,0,2,50.0,18.1818,22.7273,0.0,4.5455,5.33,12.15,2.91,32,12,2,17,24,72.73,27.27,4.55,38.64,54.55
CUST0000996878,1923,1608.55,162,9.93,2008-07-03,2006-04-24,802,28,27,148,96.43,18.45,28.642857142857142,209,84,0,43,0,0,51.8519,0.0,26.5432,0.0,0.0,9.24,16.01,2.15,114,48,31,105,5,70.37,29.63,19.14,64.81,3.09
CUST0000184646,1319,1286.49,81,15.88,2008-06-24,2006-07-09,717,24,23,79,95.83,11.02,29.875,266,47,6,15,0,4,58.0247,7.4074,18.5185,0.0,4.9383,11.57,26.54,2.36,52,29,29,41,3,64.2,35.8,35.8,50.62,3.7
CUST0000068394,1955,2833.06,344,8.24,2008-07-04,2006-04-11,816,28,28,298,100.0,36.52,29.142857142857142,498,264,26,30,0,1,76.7442,7.5581,8.7209,0.0,0.2907,4.64,12.1,2.21,243,101,168,175,0,70.64,29.36,48.84,50.87,0.0
CUST0000347023,460,646.51,118,5.48,2008-07-06,2006-04-10,819,28,27,108,96.43,13.19,29.25,169,68,17,25,0,0,57.6271,14.4068,21.1864,0.0,0.0,3.56,6.94,2.08,85,33,32,76,6,72.03,27.97,27.12,64.41,5.08
CUST0000052854,2838,3608.62,261,13.83,2008-07-01,2006-04-12,812,28,28,223,100.0,27.46,29.0,550,80,51,103,0,1,30.6513,19.5402,39.4636,0.0,0.3831,8.08,21.13,3.21,192,69,29,144,54,73.56,26.44,11.11,55.17,20.69
CUST0000136043,4339,3811.3,131,29.09,2008-06-24,2006-04-11,806,27,27,128,100.0,15.88,29.851851851851851,619,68,8,49,0,4,51.9084,6.1069,37.4046,0.0,3.0534,33.37,38.84,16.82,87,44,45,75,8,66.41,33.59,34.35,57.25,6.11
CUST0000074259,1783,1766.94,85,20.79,2008-06-23,2006-04-10,806,27,25,80,92.59,9.93,29.851851851851851,503,37,14,26,0,5,43.5294,16.4706,30.5882,0.0,5.8824,17.26,34.35,3.91,63,22,14,39,29,74.12,25.88,16.47,45.88,34.12
CUST0000228495,401,680.26,23,29.58,2008-06-21,2006-07-01,722,24,14,23,58.33,3.19,30.083333333333332,202,12,0,11,0,0,52.1739,0.0,47.8261,0.0,0.0,12.32,44.16,2.52,18,5,1,9,10,78.26,21.74,4.35,39.13,43.48
CUST0000485902,1406,2034.47,144,14.13,2008-06-25,2006-04-19,799,27,26,128,96.3,16.02,29.592592592592592,402,62,28,41,0,6,43.0556,19.4444,28.4722,0.0,4.1667,10.18,18.04,4.38,104,40,16,56,64,72.22,27.78,11.11,38.89,44.44
CUST0000256627,1965,2709.83,263,10.3,2008-06-29,2006-04-17,805,27,27,235,100.0,29.19,29.814814814814813,390,161,26,68,0,0,61.2167,9.8859,25.8555,0.0,0.0,8.36,13.91,4.77,185,78,95,160,4,70.34,29.66,36.12,60.84,1.52
CUST0000012784,1066,1633.29,39,41.88,2008-07-05,2006-05-04,794,27,20,39,74.07,4.91,29.407407407407408,340,17,1,19,0,0,43.5897,2.5641,48.7179,0.0,0.0,35.92,58.42,20.14,26,13,5,34,0,66.67,33.33,12.82,87.18,0.0
CUST0000280656,1006,1188.06,200,5.94,2008-07-06,2006-04-10,819,28,28,187,100.0,22.83,29.25,283,144,22,27,0,0,72.0,11.0,13.5,0.0,0.0,5.18,7.97,2.5,128,72,84,114,0,64.0,36.0,42.0,57.0,0.0
CUST0000171503,413,522.41,55,9.5,2008-07-03,2006-05-05,791,27,18,48,66.67,6.07,29.296296296296298,198,18,8,25,0,0,32.7273,14.5455,45.4545,0.0,0.0,5.74,16.14,2.94,41,14,7,33,13,74.55,25.45,12.73,60.0,23.64
CUST0000984181,1322,1691.57,34,49.75,2008-06-30,2006-05-11,782,26,22,33,84.62,4.22,30.076923076923077,229,7,2,25,0,0,20.5882,5.8824,73.5294,0.0,0.0,49.33,61.4,45.31,23,11,14,19,1,67.65,32.35,41.18,55.88,2.94
CUST0000402925,1393,1797.37,54,33.28,2008-06-23,2006-04-21,795,27,25,53,92.59,6.67,29.444444444444443,413,22,8,23,0,0,40.7407,14.8148,42.5926,0.0,0.0,24.95,61.29,7.29,42,12,8,33,9,77.78,22.22,14.81,61.11,16.67
CUST0000644466,999,1381.8,30,46.06,2008-06-13,2006-04-28,778,27,18,30,66.67,3.86,28.814814814814813,219,18,1,11,0,0,60.0,3.3333,36.6667,0.0,0.0,45.25,55.29,37.39,27,3,6,23,1,90.0,10.0,20.0,76.67,3.33
CUST0000142044,1979,2472.51,135,18.31,2008-07-03,2006-04-11,815,28,28,127,100.0,15.58,29.107142857142858,387,79,26,29,0,1,58.5185,19.2593,21.4815,0.0,0.7407,19.54,26.91,7.17,91,44,40,79,12,67.41,32.59,29.63,58.52,8.89
CUST0000657020,150,118.45,28,4.23,2008-06-29,2006-04-26,796,27,16,28,59.26,3.52,29.481481481481481,57,13,6,9,0,0,46.4286,21.4286,32.1429,0.0,0.0,3.51,6.46,2.4,22,6,6,18,4,78.57,21.43,21.43,64.29,14.29
CUST0000195121,1609,2348.45,56,41.94,2008-07-01,2006-04-16,808,28,27,55,96.43,6.81,28.857142857142858,412,37,0,16,0,2,66.0714,0.0,28.5714,0.0,3.5714,43.58,58.85,25.15,38,18,2,42,7,67.86,32.14,3.57,75.0,12.5
CUST0000961918,1197,1856.47,75,24.75,2008-07-04,2006-06-01,765,26,25,70,96.15,9.15,29.423076923076923,394,59,7,6,0,0,78.6667,9.3333,8.0,0.0,0.0,26.77,37.6,8.14,51,24,5,35,25,68.0,32.0,6.67,46.67,33.33
CUST0000419761,432,483.96,40,12.1,2008-06-30,2006-04-19,804,27,20,40,74.07,4.98,29.777777777777779,159,17,9,7,0,0,42.5,22.5,17.5,0.0,0.0,5.18,15.64,2.2,28,12,4,18,15,70.0,30.0,10.0,45.0,37.5
CUST0000299037,265,262.85,106,2.48,2008-07-01,2006-04-14,810,28,28,100,100.0,12.35,28.928571428571427,84,56,24,9,0,2,52.8302,22.6415,8.4906,0.0,1.8868,1.63,3.06,0.85,75,31,15,73,13,70.75,29.25,14.15,68.87,12.26
CUST0000584803,686,814.38,78,10.44,2008-06-27,2006-04-12,808,27,9,65,33.33,8.04,29.925925925925927,182,39,13,25,0,0,50.0,16.6667,32.0513,0.0,0.0,10.84,14.26,4.53,62,16,21,45,9,79.49,20.51,26.92,57.69,11.54
CUST0000381019,2274,3995.45,133,30.04,2008-07-06,2006-04-10,819,28,28,120,100.0,14.65,29.25,636,54,14,56,0,1,40.6015,10.5263,42.1053,0.0,0.7519,17.63,55.09,5.62,101,32,7,64,51,75.94,24.06,5.26,48.12,38.35
CUST0000885717,1616,2050.53,61,33.62,2008-07-06,2006-04-25,804,28,23,60,82.14,7.46,28.714285714285715,392,39,10,12,0,0,63.9344,16.3934,19.6721,0.0,0.0,34.22,48.71,21.05,44,17,7,46,6,72.13,27.87,11.48,75.41,9.84
CUST0000587601,1091,1289.44,38,33.93,2008-07-02,2006-04-11,814,28,21,38,75.0,4.67,29.071428571428573,152,5,4,29,0,0,13.1579,10.5263,76.3158,0.0,0.0,32.33,39.89,25.99,31,7,30,8,0,81.58,18.42,78.95,21.05,0.0
CUST0000529484,1882,2090.33,98,21.33,2008-07-05,2006-06-10,757,26,25,89,96.15,11.76,29.115384615384617,431,52,12,19,0,0,53.0612,12.2449,19.3878,0.0,0.0,14.31,31.99,4.13,69,29,25,44,22,70.41,29.59,25.51,44.9,22.45
CUST0000711835,581,611.0,92,6.64,2008-06-24,2006-05-01,786,26,22,85,84.62,10.81,30.23076923076923,259,52,12,20,0,2,56.5217,13.0435,21.7391,0.0,2.1739,4.71,8.54,2.42,70,22,4,45,38,76.09,23.91,4.35,48.91,41.3
CUST0000446902,883,838.23,41,20.44,2008-05-10,2007-04-03,404,14,12,41,85.71,10.15,28.857142857142858,184,24,3,13,0,1,58.5366,7.3171,31.7073,0.0,2.439,20.67,28.0,11.22,28,13,5,27,6,68.29,31.71,12.2,65.85,14.63
CUST0000188842,776,922.11,41,22.49,2008-07-02,2006-04-30,795,28,25,40,89.29,5.03,28.392857142857142,146,13,7,20,0,0,31.7073,17.0732,48.7805,0.0,0.0,24.15,38.58,2.54,30,11,6,24,6,73.17,26.83,14.63,58.54,14.63
CUST0000076365,127,168.01,27,6.22,2008-06-07,2006-04-11,789,27,16,27,59.26,3.42,29.222222222222221,57,15,4,4,0,0,55.5556,14.8148,14.8148,0.0,0.0,5.37,9.9,2.76,19,8,6,21,0,70.37,29.63,22.22,77.78,0.0
CUST0000455145,1509,1576.19,73,21.59,2008-06-28,2006-04-17,804,27,24,72,88.89,8.96,29.777777777777779,392,25,5,40,0,1,34.2466,6.8493,54.7945,0.0,1.3699,22.06,31.34,8.56,51,22,18,43,8,69.86,30.14,24.66,58.9,10.96
CUST0000420363,6362,8281.66,335,24.72,2008-07-06,2006-04-10,819,28,28,283,100.0,34.55,29.25,877,126,112,84,0,1,37.6119,33.4328,25.0746,0.0,0.2985,10.18,40.27,2.76,243,92,89,213,23,72.54,27.46,26.57,63.58,6.87
CUST0000963229,785,1168.17,41,28.49,2008-06-08,2006-04-23,778,27,21,40,77.78,5.14,28.814814814814813,298,14,1,22,0,0,34.1463,2.439,53.6585,0.0,0.0,26.3,46.01,6.3,29,12,9,21,9,70.73,29.27,21.95,51.22,21.95
CUST0000914464,740,999.33,110,9.08,2008-06-23,2006-04-25,791,27,24,99,88.89,12.52,29.296296296296298,344,49,30,20,0,1,44.5455,27.2727,18.1818,0.0,0.9091,3.54,12.8,1.69,85,25,21,34,51,77.27,22.73,19.09,30.91,46.36
CUST0000190597,278,364.46,74,4.93,2008-07-03,2006-04-24,802,28,26,70,92.86,8.73,28.642857142857142,83,34,23,9,0,0,45.9459,31.0811,12.1622,0.0,0.0,3.88,6.36,1.56,52,22,15,40,8,70.27,29.73,20.27,54.05,10.81
CUST0000208822,198,230.06,35,6.57,2008-06-15,2006-05-11,767,26,16,34,61.54,4.43,29.5,80,27,3,5,0,0,77.1429,8.5714,14.2857,0.0,0.0,4.32,9.76,2.07,21,14,1,8,19,60.0,40.0,2.86,22.86,54.29
CUST0000969829,383,521.36,33,15.8,2008-06-27,2006-05-07,783,26,20,33,76.92,4.21,30.115384615384617,163,23,2,8,0,0,69.697,6.0606,24.2424,0.0,0.0,14.28,21.31,5.78,22,11,5,28,0,66.67,33.33,15.15,84.85,0.0
CUST0000297515,349,599.03,24,24.96,2008-06-11,2006-05-31,743,26,16,24,61.54,3.23,28.576923076923077,134,14,1,8,0,0,58.3333,4.1667,33.3333,0.0,0.0,15.64,30.73,6.39,19,5,3,9,11,79.17,20.83,12.5,37.5,45.83
CUST0000701067,560,459.79,183,2.51,2008-06-30,2006-04-11,812,27,27,167,100.0,20.57,30.074074074074073,133,118,23,38,0,0,64.4809,12.5683,20.765,0.0,0.0,2.14,3.35,1.19,137,46,42,113,21,74.86,25.14,22.95,61.75,11.48
CUST0000254358,681,993.04,32,31.03,2008-06-04,2006-05-01,766,26,21,32,80.77,4.18,29.46153846153846,220,15,2,15,0,0,46.875,6.25,46.875,0.0,0.0,26.91,43.92,12.25,23,9,1,22,2,71.88,28.13,3.13,68.75,6.25
CUST0000934898,201,330.71,39,8.48,2008-07-03,2006-05-11,785,27,23,39,85.19,4.97,29.074074074074073,68,24,6,3,0,1,61.5385,15.3846,7.6923,0.0,2.5641,6.13,12.3,1.21,30,9,10,29,0,76.92,23.08,25.64,74.36,0.0
CUST0000688013,540,639.79,59,10.84,2008-07-05,2006-04-10,818,28,14,55,50.0,6.72,29.214285714285715,135,31,7,19,0,0,52.5424,11.8644,32.2034,0.0,0.0,7.45,16.45,2.59,41,18,8,20,26,69.49,30.51,13.56,33.9,44.07
